Timestamp;p227;p235;PUMP_1
2019-02-12 21:35:00;116,82;119,21;43,78
2019-02-12 21:40:00;112,98;115,33;43,79
2019-02-12 21:45:00;111,15;112,59;43,8
2019-02-12 21:50:00;117,59;118,24;43,77
2019-02-12 21:55:00;112,68;115,35;43,8
2019-02-12 22:00:00;104,75;103,2;43,84
2019-02-12 22:05:00;106;108,91;43,83
2019-02-12 22:10:00;107,8;111,05;43,81
2019-02-12 22:15:00;108,03;109,97;43,81
2019-02-12 22:20:00;108,59;107,45;43,82
2019-02-12 22:25:00;105,49;109,84;43,82
2019-02-12 22:30:00;85,5;86,33;0
2019-02-12 22:35:00;83,96;83,75;0
2019-02-12 22:40:00;85,4;85,96;0
2019-02-12 22:45:00;84,55;85,53;0
2019-02-12 22:50:00;85,37;82,36;0
2019-02-12 22:55:00;81,14;81,31;0
2019-02-12 23:00:00;85,06;84,67;0
2019-02-12 23:05:00;79,64;79,18;0
2019-02-12 23:10:00;84,55;85,69;0
2019-02-12 23:15:00;74,48;74,68;0
2019-02-12 23:20:00;76,62;76,75;0
2019-02-12 23:25:00;77,48;79,36;0
2019-02-12 23:30:00;76,36;78,18;0
2019-02-12 23:35:00;70,61;70,28;0
2019-02-12 23:40:00;75,49;75,86;0
2019-02-12 23:45:00;68,4;68,85;0
2019-02-12 23:50:00;68,17;67,72;0
2019-02-12 23:55:00;68,64;68,8;0
2019-02-13 00:00:00;65,27;63,18;0
2019-02-13 00:05:00;62,74;63,66;0
2019-02-13 00:10:00;66,54;69,15;0
2019-02-13 00:15:00;61,14;61,95;0
2019-02-13 00:20:00;59,92;58,03;0
2019-02-13 00:25:00;60,53;60,31;0
2019-02-13 00:30:00;58,71;57,48;0
2019-02-13 00:35:00;57,27;56,02;0
2019-02-13 00:40:00;58,91;58,58;0
2019-02-13 00:45:00;55,29;56,65;0
2019-02-13 00:50:00;54,46;54,72;0
2019-02-13 00:55:00;50,49;50,74;0
2019-02-13 01:00:00;53,01;53,09;0
2019-02-13 01:05:00;52,5;52,3;0
2019-02-13 01:10:00;52,14;52,09;0
2019-02-13 01:15:00;50,65;49,07;0
2019-02-13 01:20:00;47,19;46,87;0
2019-02-13 01:25:00;44,86;44,47;0
2019-02-13 01:30:00;44,85;44,27;0
2019-02-13 01:35:00;44,65;43,43;0
2019-02-13 01:40:00;42,04;41,77;0
2019-02-13 01:45:00;42,23;42,1;0
2019-02-13 01:50:00;41,45;43,31;0
2019-02-13 01:55:00;39,81;40,88;0
2019-02-13 02:00:00;39,08;38,41;0
2019-02-13 02:05:00;37,49;37,3;0
2019-02-13 02:10:00;39,47;40,63;0
2019-02-13 02:15:00;38,67;38,07;0
2019-02-13 02:20:00;35,9;35,76;0
2019-02-13 02:25:00;36,23;35,94;0
2019-02-13 02:30:00;38,13;38,64;0
2019-02-13 02:35:00;35,56;34,66;0
2019-02-13 02:40:00;34,78;35,41;0
2019-02-13 02:45:00;34,78;34,3;0
2019-02-13 02:50:00;33,94;34,72;0
2019-02-13 02:55:00;32,52;30,63;0
2019-02-13 03:00:00;32,55;32,36;0
2019-02-13 03:05:00;32,46;32,56;0
2019-02-13 03:10:00;33,1;31,31;0
2019-02-13 03:15:00;32,92;32,72;0
2019-02-13 03:20:00;31,84;30,2;0
2019-02-13 03:25:00;30,8;30,46;0
2019-02-13 03:30:00;33,68;33,26;0
2019-02-13 03:35:00;30,71;30,6;0
2019-02-13 03:40:00;30,74;30,95;0
2019-02-13 03:45:00;28,42;27,18;0
2019-02-13 03:50:00;29,41;27,96;0
2019-02-13 03:55:00;28,13;27,95;0
2019-02-13 04:00:00;28,94;27,88;0
2019-02-13 04:05:00;30,01;28,88;0
2019-02-13 04:10:00;28,79;29,08;0
2019-02-13 04:15:00;29,92;28,85;0
2019-02-13 04:20:00;25,86;25,2;0
2019-02-13 04:25:00;29,76;29,25;0
2019-02-13 04:30:00;28,09;28,2;0
2019-02-13 04:35:00;28,56;28,75;0
2019-02-13 04:40:00;30,64;30,5;0
2019-02-13 04:45:00;31,05;32,11;0
2019-02-13 04:50:00;31,13;29,86;0
2019-02-13 04:55:00;29,59;29,5;0
2019-02-13 05:00:00;30,53;30,76;0
2019-02-13 05:05:00;31,06;31,52;0
2019-02-13 05:10:00;31,63;30,78;0
2019-02-13 05:15:00;32,59;31,32;0
2019-02-13 05:20:00;35,06;34,47;0
2019-02-13 05:25:00;34,79;34,03;0
2019-02-13 05:30:00;35,98;36,52;0
2019-02-13 05:35:00;38,12;36,55;0
2019-02-13 05:40:00;38,5;39,35;0
2019-02-13 05:45:00;42,66;42,31;0
2019-02-13 05:50:00;38,75;37,32;0
2019-02-13 05:55:00;46,87;44,56;0
2019-02-13 06:00:00;46,86;45,17;0
2019-02-13 06:05:00;48,76;48,04;0
2019-02-13 06:10:00;58,32;57,15;0
2019-02-13 06:15:00;65,06;63,41;0
2019-02-13 06:20:00;61,17;59,93;0
2019-02-13 06:25:00;65,58;63,89;0
2019-02-13 06:30:00;65,54;63,68;0
2019-02-13 06:35:00;71,34;69,79;0
2019-02-13 06:40:00;76,67;75,47;0
2019-02-13 06:45:00;78,96;76,23;0
2019-02-13 06:50:00;78,24;77,16;0
2019-02-13 06:55:00;81,68;80,26;0
2019-02-13 07:00:00;89,03;86,75;0
2019-02-13 07:05:00;86,15;84,93;0
2019-02-13 07:10:00;93,15;90,89;0
2019-02-13 07:15:00;89,26;87,03;0
2019-02-13 07:20:00;93,04;92,87;0
2019-02-13 07:25:00;86,18;85,35;0
2019-02-13 07:30:00;92,66;90,23;0
2019-02-13 07:35:00;97,88;95,28;0
2019-02-13 07:40:00;101,32;99,21;0
2019-02-13 07:45:00;101,03;99,12;0
2019-02-13 07:50:00;99,91;97,58;0
2019-02-13 07:55:00;91,88;90,75;0
2019-02-13 08:00:00;107,58;105,08;0
2019-02-13 08:05:00;95,8;95,88;0
2019-02-13 08:10:00;106,13;104,47;0
2019-02-13 08:15:00;102,36;99,99;0
2019-02-13 08:20:00;97,65;98,44;0
2019-02-13 08:25:00;102,13;101,86;0
2019-02-13 08:30:00;99,84;96,82;0
2019-02-13 08:35:00;101,72;98,67;0
2019-02-13 08:40:00;110,55;112,58;0
2019-02-13 08:45:00;105,53;103,01;0
2019-02-13 08:50:00;102,05;104,52;0
2019-02-13 08:55:00;96,52;98,24;0
2019-02-13 09:00:00;100,79;101,39;0
2019-02-13 09:05:00;105,05;106,38;0
2019-02-13 09:10:00;102,52;104,59;0
2019-02-13 09:15:00;96,14;93,8;0
2019-02-13 09:20:00;126,28;126,12;44,05
2019-02-13 09:25:00;126,71;128,61;44,04
2019-02-13 09:30:00;128,5;132,37;44,02
2019-02-13 09:35:00;129,51;132,19;44,03
2019-02-13 09:40:00;109,02;109,74;44,15
2019-02-13 09:45:00;129,17;130,61;44,02
2019-02-13 09:50:00;123,49;122,57;44,07
2019-02-13 09:55:00;126;123,3;44,06
2019-02-13 10:00:00;123,82;121,84;44,06
2019-02-13 10:05:00;121,88;124,46;44,07
2019-02-13 10:10:00;129,15;130,76;44,03
2019-02-13 10:15:00;123,71;128,19;44,04
2019-02-13 10:20:00;121,28;121,19;44,08
2019-02-13 10:25:00;124,28;126,77;44,05
2019-02-13 10:30:00;115,36;119,58;44,1
2019-02-13 10:35:00;123,61;125,72;44,06
2019-02-13 10:40:00;131,05;135,59;43,99
2019-02-13 10:45:00;129,65;134,03;44
2019-02-13 10:50:00;129,27;129,86;44,02
2019-02-13 10:55:00;135,57;137,18;43,97
2019-02-13 11:00:00;114,72;119,44;44,1
2019-02-13 11:05:00;117,76;121,11;44,08
2019-02-13 11:10:00;129,93;128,72;44,02
2019-02-13 11:15:00;125,99;126,58;44,03
2019-02-13 11:20:00;119,86;122,11;44,07
2019-02-13 11:25:00;112,82;118,53;44,11
2019-02-13 11:30:00;123,52;125,85;44,05
2019-02-13 11:35:00;129,11;131,95;44,01
2019-02-13 11:40:00;118,59;124,98;44,06
2019-02-13 11:45:00;119,33;122,45;44,07
2019-02-13 11:50:00;124,76;124,79;44,04
2019-02-13 11:55:00;121,37;122,44;44,06
2019-02-13 12:00:00;112,9;115,23;44,1
2019-02-13 12:05:00;117,46;119,17;44,07
2019-02-13 12:10:00;126,25;127,96;44,02
2019-02-13 12:15:00;120,83;119,8;44,06
2019-02-13 12:20:00;115,68;118,84;44,08
2019-02-13 12:25:00;128,09;128,85;44,01
2019-02-13 12:30:00;119,37;123,66;44,04
2019-02-13 12:35:00;128,27;131,82;44
2019-02-13 12:40:00;120,85;119,37;44,05
2019-02-13 12:45:00;111,37;116,07;44,09
2019-02-13 12:50:00;115,83;114,87;44,07
2019-02-13 12:55:00;117,88;119,6;44,06
2019-02-13 13:00:00;121,99;128,39;44,02
2019-02-13 13:05:00;117,54;119,29;44,06
2019-02-13 13:10:00;128,92;131,68;44
2019-02-13 13:15:00;125,98;125,36;44,02
2019-02-13 13:20:00;131,74;132,2;43,97
2019-02-13 13:25:00;121,94;122,48;44,05
2019-02-13 13:30:00;124,63;129,36;44,01
2019-02-13 13:35:00;118,71;123,7;44,03
2019-02-13 13:40:00;118,85;121,04;44,05
2019-02-13 13:45:00;122,77;127,81;44,01
2019-02-13 13:50:00;120,51;122,95;44,03
2019-02-13 13:55:00;113,86;115,38;44,07
2019-02-13 14:00:00;109,02;112,83;44,1
2019-02-13 14:05:00;117,86;122,88;44,04
2019-02-13 14:10:00;118,99;120,53;44,04
2019-02-13 14:15:00;122,55;126,1;44,02
2019-02-13 14:20:00;111,82;114,73;44,07
2019-02-13 14:25:00;121,88;124,17;44,02
2019-02-13 14:30:00;122,24;123,1;44,02
2019-02-13 14:35:00;108,38;110,94;44,08
2019-02-13 14:40:00;103,81;105,61;44,12
2019-02-13 14:45:00;120,67;123,65;44,01
2019-02-13 14:50:00;109,3;111,18;44,08
2019-02-13 14:55:00;113,83;113,68;44,06
2019-02-13 15:00:00;112,43;113,09;44,07
2019-02-13 15:05:00;127,34;128,84;43,97
2019-02-13 15:10:00;114,89;119,14;44,04
2019-02-13 15:15:00;109,55;113,61;44,07
2019-02-13 15:20:00;105,71;107,41;44,1
2019-02-13 15:25:00;107,07;108,68;44,1
2019-02-13 15:30:00;111,08;113,25;44,07
2019-02-13 15:35:00;118,59;121,85;44,02
2019-02-13 15:40:00;107,16;111,01;44,08
2019-02-13 15:45:00;106,58;107,8;44,09
2019-02-13 15:50:00;103,11;105,67;44,09
2019-02-13 15:55:00;108,01;109,87;44,07
2019-02-13 16:00:00;105,41;109,5;44,07
2019-02-13 16:05:00;112,26;115,91;44,05
2019-02-13 16:10:00;116,4;118,39;44,02
2019-02-13 16:15:00;112,82;115,15;44,04
2019-02-13 16:20:00;111,84;112,25;44,05
2019-02-13 16:25:00;111,52;112,14;44,05
2019-02-13 16:30:00;108,42;111,66;44,06
2019-02-13 16:35:00;113,54;118,15;44,04
2019-02-13 16:40:00;101,27;103,13;44,1
2019-02-13 16:45:00;102,69;105;44,09
2019-02-13 16:50:00;114,33;116,1;44,02
2019-02-13 16:55:00;112,16;114,31;44,04
2019-02-13 17:00:00;117,56;120,68;44
2019-02-13 17:05:00;111,69;113,89;44,03
2019-02-13 17:10:00;111,52;115,35;44,03
2019-02-13 17:15:00;106,34;109,84;44,06
2019-02-13 17:20:00;110,27;115,01;44,03
2019-02-13 17:25:00;108,13;110,45;44,04
2019-02-13 17:30:00;112,02;117,29;44,02
2019-02-13 17:35:00;118,09;120,92;43,99
2019-02-13 17:40:00;116,04;118,65;44
2019-02-13 17:45:00;113,44;116,06;44,01
2019-02-13 17:50:00;109,35;111,31;44,04
2019-02-13 17:55:00;109,69;111,39;44,03
2019-02-13 18:00:00;117,49;119,81;43,99
2019-02-13 18:05:00;112,34;113,12;44,02
2019-02-13 18:10:00;115,19;120,32;43,99
2019-02-13 18:15:00;119,06;120,83;43,98
2019-02-13 18:20:00;121,05;121,69;43,97
2019-02-13 18:25:00;113,74;115,1;44,01
2019-02-13 18:30:00;104,03;103,52;44,07
2019-02-13 18:35:00;114,04;116,48;44
2019-02-13 18:40:00;122,7;125,59;43,95
2019-02-13 18:45:00;112,47;113,78;44,01
2019-02-13 18:50:00;113,71;114,76;44,01
2019-02-13 18:55:00;106,14;108,12;44,04
2019-02-13 19:00:00;109,28;109,72;44,03
2019-02-13 19:05:00;123,98;125,2;43,94
2019-02-13 19:10:00;107,56;109,05;44,03
2019-02-13 19:15:00;111,89;111,2;44,02
2019-02-13 19:20:00;122,24;123,42;43,95
2019-02-13 19:25:00;112,62;117,27;43,99
2019-02-13 19:30:00;114,14;114,08;44
2019-02-13 19:35:00;113,59;117,34;43,99
2019-02-13 19:40:00;113,13;113,11;44,01
2019-02-13 19:45:00;118,45;119,14;43,97
2019-02-13 19:50:00;113,7;116,94;43,99
2019-02-13 19:55:00;118,15;118,74;43,97
2019-02-13 20:00:00;116,48;117,41;43,97
2019-02-13 20:05:00;113,26;115,22;43,99
2019-02-13 20:10:00;118,84;119,88;43,96
2019-02-13 20:15:00;112,88;113,46;43,99
2019-02-13 20:20:00;108,8;108,79;44,01
2019-02-13 20:25:00;120,34;122,4;43,94
2019-02-13 20:30:00;106,82;108,91;44,01
2019-02-13 20:35:00;115,18;117,46;43,98
2019-02-13 20:40:00;118,4;121,9;43,95
2019-02-13 20:45:00;117,28;121,46;43,96
2019-02-13 20:50:00;116,91;117,43;43,96
2019-02-13 20:55:00;114,41;116,12;43,98
2019-02-13 21:00:00;119,08;119,33;43,94
2019-02-13 21:05:00;104,73;106,15;44,02
2019-02-13 21:10:00;113,28;117,13;43,96
2019-02-13 21:15:00;112,7;117,38;43,97
2019-02-13 21:20:00;117,13;116,39;43,95
2019-02-13 21:25:00;118,89;119,09;43,94
2019-02-13 21:30:00;123,12;123,12;43,92
2019-02-13 21:35:00;112,23;114,61;43,97
2019-02-13 21:40:00;112,53;114,34;43,97
2019-02-13 21:45:00;118,18;120,38;43,94
2019-02-13 21:50:00;105,45;105,95;44,02
2019-02-13 21:55:00;112,49;113,82;43,97
2019-02-13 22:00:00;106,58;111,21;43,99
2019-02-13 22:05:00;113,56;114,32;43,96
2019-02-13 22:10:00;113,43;116,62;43,95
2019-02-13 22:15:00;107,38;109,86;43,99
2019-02-13 22:20:00;107,52;111,6;43,98
2019-02-13 22:25:00;108,44;109,27;43,99
2019-02-13 22:30:00;103,55;102,32;44,02
2019-02-13 22:35:00;102,83;105,46;44,01
2019-02-13 22:40:00;99,84;101,36;44,03
2019-02-13 22:45:00;102,99;102,96;44,01
2019-02-13 22:50:00;108,34;112,53;43,98
2019-02-13 22:55:00;94,36;94,73;44,06
2019-02-13 23:00:00;104,28;102,64;44
2019-02-13 23:05:00;103,46;107,35;44
2019-02-13 23:10:00;98,57;97,26;44,04
2019-02-13 23:15:00;94,86;96,8;44,04
2019-02-13 23:20:00;97,66;100,5;44,03
2019-02-13 23:25:00;99,99;102,63;44,01
2019-02-13 23:30:00;95,71;100,89;44,02
2019-02-13 23:35:00;96,22;101,23;44,02
2019-02-13 23:40:00;89,11;89,14;44,06
2019-02-13 23:45:00;87,45;91,81;44,06
2019-02-13 23:50:00;87,41;88,8;44,06
2019-02-13 23:55:00;92,12;94,26;44,04
2019-02-14 00:00:00;88,74;93,25;44,05
2019-02-14 00:05:00;89,51;89,25;44,05
2019-02-14 00:10:00;86,57;91,43;44,05
2019-02-14 00:15:00;89,67;91,77;44,04
2019-02-14 00:20:00;86,84;90,2;44,05
2019-02-14 00:25:00;86,95;87,25;44,05
2019-02-14 00:30:00;78,12;81,15;44,09
2019-02-14 00:35:00;79,93;82,05;44,08
2019-02-14 00:40:00;80,68;80,71;44,08
2019-02-14 00:45:00;81,34;84,02;44,07
2019-02-14 00:50:00;76,82;80,13;44,08
2019-02-14 00:55:00;72,37;75;44,1
2019-02-14 01:00:00;70,13;70,54;44,11
2019-02-14 01:05:00;70,18;71,33;44,11
2019-02-14 01:10:00;67,54;68,53;44,12
2019-02-14 01:15:00;72,07;74,57;44,09
2019-02-14 01:20:00;68,89;70,66;44,11
2019-02-14 01:25:00;68,83;69,49;44,11
2019-02-14 01:30:00;68,79;71,66;44,1
2019-02-14 01:35:00;69,9;70,96;44,09
2019-02-14 01:40:00;63,26;66,08;44,11
2019-02-14 01:45:00;63,67;65,51;44,11
2019-02-14 01:50:00;61,1;64,28;44,12
2019-02-14 01:55:00;62,58;64,48;44,11
2019-02-14 02:00:00;60,34;61,13;44,12
2019-02-14 02:05:00;61,92;63,92;44,11
2019-02-14 02:10:00;61,27;62,68;44,11
2019-02-14 02:15:00;57,59;58,93;44,12
2019-02-14 02:20:00;57,57;58,09;44,12
2019-02-14 02:25:00;55,9;57,6;44,12
2019-02-14 02:30:00;57,55;58,25;44,11
2019-02-14 02:35:00;57,31;57,88;44,11
2019-02-14 02:40:00;54,1;54,6;44,12
2019-02-14 02:45:00;57,49;59,28;44,11
2019-02-14 02:50:00;54,8;57,44;44,11
2019-02-14 02:55:00;51,94;52,22;44,12
2019-02-14 03:00:00;51,93;53,87;44,12
2019-02-14 03:05:00;52,95;54,13;44,11
2019-02-14 03:10:00;52,83;53,81;44,11
2019-02-14 03:15:00;53,5;54,97;44,11
2019-02-14 03:20:00;49,99;51,79;44,12
2019-02-14 03:25:00;51,79;53,66;44,12
2019-02-14 03:30:00;51,5;52,03;44,12
2019-02-14 03:35:00;52,57;52,08;44,12
2019-02-14 03:40:00;52,01;51,99;44,12
2019-02-14 03:45:00;52,22;53,08;44,11
2019-02-14 03:50:00;51,04;52,37;44,11
2019-02-14 03:55:00;49,31;50,83;44,12
2019-02-14 04:00:00;51,37;52,57;44,11
2019-02-14 04:05:00;50,22;50,91;44,11
2019-02-14 04:10:00;49,92;50,64;44,11
2019-02-14 04:15:00;49,76;49,96;44,11
2019-02-14 04:20:00;50,32;51,02;44,1
2019-02-14 04:25:00;50,01;51,44;44,1
2019-02-14 04:30:00;49,52;50,63;44,1
2019-02-14 04:35:00;49,67;49,99;44,1
2019-02-14 04:40:00;52,66;53,79;44,09
2019-02-14 04:45:00;50,63;51,94;44,09
2019-02-14 04:50:00;50,69;51,72;44,09
2019-02-14 04:55:00;50,69;51,17;44,09
2019-02-14 05:00:00;50,53;52;44,08
2019-02-14 05:05:00;51,82;52,64;44,08
2019-02-14 05:10:00;51,65;53,02;44,07
2019-02-14 05:15:00;54,01;54,72;44,07
2019-02-14 05:20:00;53,55;55,25;44,06
2019-02-14 05:25:00;52,54;52,95;44,07
2019-02-14 05:30:00;56,05;56,93;44,05
2019-02-14 05:35:00;54,74;54,95;44,06
2019-02-14 05:40:00;61,53;62,41;44,03
2019-02-14 05:45:00;58,82;59,26;44,04
2019-02-14 05:50:00;63,55;64,96;44,02
2019-02-14 05:55:00;65,27;64,3;44,01
2019-02-14 06:00:00;69,54;70,86;43,99
2019-02-14 06:05:00;50,4;48,79;0
2019-02-14 06:10:00;53,77;52,45;0
2019-02-14 06:15:00;60,41;60,45;0
2019-02-14 06:20:00;62,45;60,71;0
2019-02-14 06:25:00;69,03;67,97;0
2019-02-14 06:30:00;64,54;62,67;0
2019-02-14 06:35:00;64,57;65,47;0
2019-02-14 06:40:00;78,81;75,02;0
2019-02-14 06:45:00;74,04;72,83;0
2019-02-14 06:50:00;73,38;70,64;0
2019-02-14 06:55:00;85,04;81,35;0
2019-02-14 07:00:00;75,56;75,09;0
2019-02-14 07:05:00;89,1;89,02;0
2019-02-14 07:10:00;89,75;89,46;0
2019-02-14 07:15:00;82,23;80,69;0
2019-02-14 07:20:00;90,9;90,9;0
2019-02-14 07:25:00;97,46;96,51;0
2019-02-14 07:30:00;86,23;85,93;0
2019-02-14 07:35:00;101,1;99,3;0
2019-02-14 07:40:00;96,17;97,91;0
2019-02-14 07:45:00;99,38;98,63;0
2019-02-14 07:50:00;107,1;104,82;0
2019-02-14 07:55:00;95,22;94,78;0
2019-02-14 08:00:00;99,71;99,65;0
2019-02-14 08:05:00;94,13;94,51;0
2019-02-14 08:10:00;84,98;84,71;0
2019-02-14 08:15:00;100,59;99,55;0
2019-02-14 08:20:00;103,35;101,64;0
2019-02-14 08:25:00;97,22;95,43;0
2019-02-14 08:30:00;98,88;99,4;0
2019-02-14 08:35:00;96,06;92,47;0
2019-02-14 08:40:00;102,2;99,9;0
2019-02-14 08:45:00;94,87;95,58;0
2019-02-14 08:50:00;95,85;96,07;0
2019-02-14 08:55:00;104,94;103,3;0
2019-02-14 09:00:00;104,66;106,85;0
2019-02-14 09:05:00;102,25;99,92;0
2019-02-14 09:10:00;103,17;102,65;0
2019-02-14 09:15:00;100,82;102,31;0
2019-02-14 09:20:00;99,92;99,86;0
2019-02-14 09:25:00;100,3;99,2;0
2019-02-14 09:30:00;95,43;92,45;0
2019-02-14 09:35:00;109,29;106,86;0
2019-02-14 09:40:00;104,75;104,27;0
2019-02-14 09:45:00;104,68;107,68;0
2019-02-14 09:50:00;101,67;104,51;0
2019-02-14 09:55:00;104,67;107,41;0
2019-02-14 10:00:00;111,82;112,1;0
2019-02-14 10:05:00;100,81;101,97;0
2019-02-14 10:10:00;95,1;97,28;0
2019-02-14 10:15:00;101,54;103,67;0
2019-02-14 10:20:00;110,76;110,73;0
2019-02-14 10:25:00;103,42;104,67;0
2019-02-14 10:30:00;92,67;95,93;0
2019-02-14 10:35:00;106,71;105,05;0
2019-02-14 10:40:00;101,1;100,43;0
2019-02-14 10:45:00;103,88;102,22;0
2019-02-14 10:50:00;95,81;92,8;0
2019-02-14 10:55:00;93,34;94,51;0
2019-02-14 11:00:00;104,84;106,57;0
2019-02-14 11:05:00;104,07;101,36;0
2019-02-14 11:10:00;102,36;102,6;0
2019-02-14 11:15:00;100,87;102,4;0
2019-02-14 11:20:00;102,54;103,93;0
2019-02-14 11:25:00;107,76;109,82;0
2019-02-14 11:30:00;99,04;101,74;0
2019-02-14 11:35:00;113,29;113,51;0
2019-02-14 11:40:00;102,36;106,79;0
2019-02-14 11:45:00;98,03;96,51;0
2019-02-14 11:50:00;99,69;101,27;0
2019-02-14 11:55:00;101,07;102,12;0
2019-02-14 12:00:00;102,96;103,93;0
2019-02-14 12:05:00;108,52;108,54;0
2019-02-14 12:10:00;106,15;106,06;0
2019-02-14 12:15:00;101,1;98,76;0
2019-02-14 12:20:00;98,67;99,58;0
2019-02-14 12:25:00;98,4;99,42;0
2019-02-14 12:30:00;99,97;100,78;0
2019-02-14 12:35:00;97,84;97,46;0
2019-02-14 12:40:00;101,42;105,27;0
2019-02-14 12:45:00;96,32;96,72;0
2019-02-14 12:50:00;101,4;101,07;0
2019-02-14 12:55:00;103,6;104,1;0
2019-02-14 13:00:00;106,7;107,56;0
2019-02-14 13:05:00;95,67;92,37;0
2019-02-14 13:10:00;100,84;99,29;0
2019-02-14 13:15:00;100,6;101,18;0
2019-02-14 13:20:00;106,75;106,84;0
2019-02-14 13:25:00;97,57;98,35;0
2019-02-14 13:30:00;97,57;99,3;0
2019-02-14 13:35:00;104,97;105,33;0
2019-02-14 13:40:00;99,98;98,9;0
2019-02-14 13:45:00;92,79;91,52;0
2019-02-14 13:50:00;93,81;94,24;0
2019-02-14 13:55:00;121,88;125,54;44,06
2019-02-14 14:00:00;116,96;116,33;44,1
2019-02-14 14:05:00;113,99;118,52;44,09
2019-02-14 14:10:00;122,69;120,93;44,07
2019-02-14 14:15:00;112,9;115,34;44,11
2019-02-14 14:20:00;113,76;115,14;44,12
2019-02-14 14:25:00;109,05;111,99;44,13
2019-02-14 14:30:00;119,65;125,11;44,06
2019-02-14 14:35:00;117,26;117,84;44,09
2019-02-14 14:40:00;116,28;115,82;44,1
2019-02-14 14:45:00;106,53;110,99;44,13
2019-02-14 14:50:00;120,06;121,45;44,07
2019-02-14 14:55:00;114,57;115,45;44,09
2019-02-14 15:00:00;110,3;113,92;44,12
2019-02-14 15:05:00;113,82;115,52;44,1
2019-02-14 15:10:00;110,82;113,11;44,12
2019-02-14 15:15:00;111,62;114,51;44,11
2019-02-14 15:20:00;109,11;112,56;44,12
2019-02-14 15:25:00;103,26;107,27;44,14
2019-02-14 15:30:00;109,2;114,99;44,11
2019-02-14 15:35:00;111,77;115,55;44,09
2019-02-14 15:40:00;109,03;111,38;44,11
2019-02-14 15:45:00;115,6;116,44;44,08
2019-02-14 15:50:00;105,29;107,57;44,12
2019-02-14 15:55:00;112,33;115,45;44,09
2019-02-14 16:00:00;102,74;104,35;44,13
2019-02-14 16:05:00;100,02;103,53;44,15
2019-02-14 16:10:00;109,21;113,63;44,1
2019-02-14 16:15:00;104,21;105,74;44,12
2019-02-14 16:20:00;108,78;111,99;44,1
2019-02-14 16:25:00;106,63;108,53;44,11
2019-02-14 16:30:00;110,91;110,28;44,1
2019-02-14 16:35:00;107,01;111,76;44,1
2019-02-14 16:40:00;101,29;106,55;44,13
2019-02-14 16:45:00;108,34;111,64;44,11
2019-02-14 16:50:00;112,79;116,42;44,07
2019-02-14 16:55:00;107,38;110,54;44,1
2019-02-14 17:00:00;110,11;110,5;44,08
2019-02-14 17:05:00;113,45;116,89;44,06
2019-02-14 17:10:00;104,2;105,96;44,12
2019-02-14 17:15:00;104,76;108,65;44,11
2019-02-14 17:20:00;106,52;107,19;44,11
2019-02-14 17:25:00;115,09;116,29;44,05
2019-02-14 17:30:00;111,99;113,68;44,06
2019-02-14 17:35:00;106,8;109,69;44,09
2019-02-14 17:40:00;103,93;105,53;44,11
2019-02-14 17:45:00;117,99;122,59;44,02
2019-02-14 17:50:00;108,5;114,15;44,07
2019-02-14 17:55:00;116,4;119,66;44,03
2019-02-14 18:00:00;104,28;104,98;44,11
2019-02-14 18:05:00;111,39;112,5;44,06
2019-02-14 18:10:00;121,14;123,62;44,01
2019-02-14 18:15:00;111,28;110,58;44,07
2019-02-14 18:20:00;115,8;117,73;44,03
2019-02-14 18:25:00;113,12;115,18;44,05
2019-02-14 18:30:00;112,51;114,8;44,04
2019-02-14 18:35:00;118,47;121,17;44,02
2019-02-14 18:40:00;111,11;113,12;44,06
2019-02-14 18:45:00;116,7;116,25;44,04
2019-02-14 18:50:00;116,99;117,93;44,01
2019-02-14 18:55:00;113,14;114,93;44,04
2019-02-14 19:00:00;118,39;121,25;44
2019-02-14 19:05:00;108,42;110,79;44,06
2019-02-14 19:10:00;111,23;113,54;44,04
2019-02-14 19:15:00;110,22;114,34;44,04
2019-02-14 19:20:00;120,81;121,55;43,99
2019-02-14 19:25:00;110,21;112,27;44,04
2019-02-14 19:30:00;125,25;129,43;43,95
2019-02-14 19:35:00;111,74;113,34;44,04
2019-02-14 19:40:00;121,85;125,12;43,98
2019-02-14 19:45:00;111,42;114,23;44,04
2019-02-14 19:50:00;104,91;106,67;44,07
2019-02-14 19:55:00;117,62;120,56;43,99
2019-02-14 20:00:00;114;115,92;44,02
2019-02-14 20:05:00;118,74;122,03;43,99
2019-02-14 20:10:00;117,39;117,5;44,01
2019-02-14 20:15:00;115,2;113,47;44,01
2019-02-14 20:20:00;114,64;113,36;44,01
2019-02-14 20:25:00;109,24;110,87;44,04
2019-02-14 20:30:00;116,73;117,45;44
2019-02-14 20:35:00;108,59;109,52;44,04
2019-02-14 20:40:00;113,74;117,02;44,01
2019-02-14 20:45:00;120,82;123,73;43,96
2019-02-14 20:50:00;114,16;118,19;44
2019-02-14 20:55:00;111,9;113,03;44,01
2019-02-14 21:00:00;112,23;116,79;44,01
2019-02-14 21:05:00;109,75;116;44,01
2019-02-14 21:10:00;112,08;112,25;44,01
2019-02-14 21:15:00;107,84;107,39;44,04
2019-02-14 21:20:00;119,63;120,07;43,97
2019-02-14 21:25:00;121,24;123,91;43,95
2019-02-14 21:30:00;114,65;113,85;44
2019-02-14 21:35:00;118,26;121,26;43,97
2019-02-14 21:40:00;107,26;108,41;44,04
